mobley_id,atoms,coords,smiles,hfe
mobley_5708811,"['C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'Cl', 'Cl', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.554, 0.11, -2.082], [1.923, -1.013, -1.477], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.268, 0.154, -0.213], [-0.608, 1.335, -0.138], [-0.872, -0.73, -1.05], [-0.552, 0.213, 2.831], [4.269, -2.349, -0.195], [2.518, 0.007, -3.169], [3.592, 0.17, -1.745], [2.024, 1.018, -1.785], [3.678, -2.111, 2.578], [1.782, -1.104, 3.762], [-1.594, -0.324, -1.575]]",COc1c(ccc(c1C(=O)O)Cl)Cl,-8.66
mobley_5732611,"['C', 'C', 'C', 'N', 'C', 'N', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.208, 0.298, 0.123], [0.655, -0.778, -0.364], [1.95, -0.774, -0.826], [2.354, -2.037, -1.181], [1.313, -2.802, -0.937], [0.26, -2.084, -0.442], [-0.088, 0.414, 1.205], [0.038, 1.247, -0.364], [-1.26, 0.085, -0.096], [2.645, 0.047, -0.937], [3.261, -2.296, -1.547], [1.28, -3.87, -1.102]]",Cc1c[nH]cn1,-8.21
mobley_5747188,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.962, -1.03, -1.605], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.261, 0.148, -0.153], [-1.245, -0.552, -0.488], [-0.185, 1.369, -0.427], [2.478, -0.129, -1.95], [2.502, -1.909, -1.972], [0.961, -1.057, -2.048], [3.766, -2.08, 0.093], [3.686, -2.113, 2.563], [1.767, -1.095, 3.761], [-0.072, -0.043, 2.494]]",Cc1ccccc1[N+](=O)[O-],-3.13
mobley_5747981,"['C', 'O', 'C', 'C', 'O', 'C', 'O', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.688, -1.6, -2.971], [0.759, -1.473, -1.904], [0.907, -0.229, -1.228], [-0.117, -0.13, -0.079], [-0.221, -1.413, 0.578], [0.809, -1.709, 1.51], [-1.379, 0.179, -0.716], [-2.463, 0.312, 0.195], [0.261, 0.888, 0.868], [0.369, 2.207, 0.352], [1.546, -2.564, -3.466], [2.706, -1.526, -2.58], [1.516, -0.796, -3.69], [1.935, -0.147, -0.862], [0.747, 0.563, -1.967], [0.631, -2.695, 1.942], [0.817, -0.949, 2.292], [1.766, -1.706, 0.987], [-3.372, 0.543, -0.36], [-2.239, 1.108, 0.906], [-2.588, -0.631, 0.728], [0.659, 2.886, 1.155], [-0.591, 2.509, -0.071], [1.132, 2.217, -0.428]]",COCC(OC)(OC)OC,-5.44
mobley_5759258,"['C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.791, -0.388, 0.65], [1.619, -1.442, -0.069], [2.294, -0.869, -1.315], [3.124, -1.929, -2.035], [3.8, -1.367, -3.277], [4.553, -2.4, -3.897], [0.311, -0.807, 1.541], [1.415, 0.456, 0.961], [0.006, -0.006, -0.01], [0.969, -2.28, -0.349], [2.377, -1.834, 0.618], [1.532, -0.473, -1.997], [2.939, -0.029, -1.029], [2.49, -2.778, -2.32], [3.886, -2.338, -1.36], [4.479, -0.549, -3.015], [3.058, -0.999, -3.992], [4.97, -2.009, -4.683]]",CCCCCO,-3.05
mobley_5760563,"['C', 'O', 'S', 'O', 'O', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.906, 0.594, -0.192], [1.019, 1.571, 0.831], [2.359, 2.505, 0.888], [2.449, 3.241, -0.36], [3.463, 1.68, 1.342], [1.998, 3.568, 2.077], [2.95, 4.563, 2.421], [-0.043, 0.062, -0.086], [1.739, -0.109, -0.119], [0.935, 1.091, -1.164], [2.551, 5.182, 3.227], [3.165, 5.176, 1.544], [3.865, 4.073, 2.758]]",COS(=O)(=O)OC,-8.41
mobley_5816127,"['C', 'O', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.304, 0.82, 2.43], [-0.853, 0.236, 1.847], [-0.894, 0.451, 0.442], [-2.146, -0.194, -0.121], [-2.115, -1.589, 0.155], [0.302, 0.636, 3.508], [0.309, 1.895, 2.234], [1.194, 0.366, 1.987], [-0.89, 1.53, 0.261], [0.0, 0.0, 0.0], [-2.204, -0.062, -1.206], [-3.038, 0.229, 0.35], [-2.928, -1.965, -0.218]]",COCCO,-4.69
mobley_5852491,"['C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.591, -1.193, -4.177], [0.045, -0.998, -2.773], [0.637, 0.213, -2.06], [-0.34, 0.488, -0.921], [-1.68, -0.106, -1.357], [-1.449, -0.693, -2.746], [1.663, -1.409, -4.145], [0.086, -2.027, -4.673], [0.439, -0.291, -4.777], [0.242, -1.901, -2.181], [1.652, 0.027, -1.694], [0.676, 1.081, -2.73], [0.001, 0.001, 0.0], [-0.417, 1.56, -0.714], [-1.982, -0.893, -0.657], [-2.475, 0.646, -1.369], [-2.061, -1.583, -2.921], [-1.711, 0.05, -3.51]]",CC1CCCC1,1.78
mobley_5857,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.13, 2.098, -0.453], [-0.547, 0.898, -0.274], [-1.932, 0.844, -0.446], [-2.668, 1.972, -0.797], [-1.975, 3.188, -0.977], [-0.581, 3.242, -0.804], [-2.715, 4.324, -1.33], [-4.09, 4.238, -1.494], [-4.68, 3.006, -1.296], [-4.003, 1.886, -0.955], [1.207, 2.143, -0.322], [0.0, 0.0, -0.001], [-2.439, -0.108, -0.3], [-0.042, 4.176, -0.941], [-2.224, 5.282, -1.481], [-4.678, 5.106, -1.768], [-5.752, 2.878, -1.411]]",c1ccc2c(c1)cccn2,-4.99
mobley_5880265,"['C', 'C', 'C', 'C', 'O', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.39, -1.021, -0.085], [-0.58, -2.024, 0.52], [-1.931, -1.992, -0.189], [-2.905, -2.995, 0.414], [-4.138, -2.916, -0.288], [-5.093, -3.832, 0.23], [-6.383, -3.701, -0.557], [-6.871, -2.37, -0.43], [1.356, -1.05, 0.43], [0.559, -1.23, -1.146], [-0.011, -0.006, 0.003], [-0.147, -3.029, 0.452], [-0.712, -1.799, 1.585], [-2.365, -0.987, -0.134], [-1.804, -2.207, -1.257], [-2.519, -4.016, 0.326], [-3.09, -2.773, 1.47], [-4.68, -4.842, 0.144], [-5.262, -3.593, 1.284], [-7.149, -4.382, -0.174], [-6.208, -3.902, -1.617], [-7.693, -2.324, -0.944]]",CCCCOCCO,-3.85
mobley_588781,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.566, -0.306, -0.883], [-0.125, 0.151, -2.159], [-1.524, -0.452, -2.284], [-2.216, 0.01, -3.568], [-3.616, -0.593, -3.693], [-4.306, -0.13, -4.978], [-5.678, -0.713, -5.113], [-5.856, -1.933, -5.765], [-7.135, -2.477, -5.891], [-8.235, -1.8, -5.364], [-8.057, -0.58, -4.712], [-6.779, -0.037, -4.586], [1.564, 0.137, -0.814], [-0.003, -0.001, 0.001], [0.674, -1.395, -0.864], [0.484, -0.141, -3.022], [-0.189, 1.245, -2.161], [-1.455, -1.546, -2.277], [-2.129, -0.16, -1.416], [-1.612, -0.281, -4.436], [-2.285, 1.105, -3.574], [-4.219, -0.306, -2.822], [-3.546, -1.688, -3.681], [-4.377, 0.965, -4.995], [-3.707, -0.415, -5.852], [-5.005, -2.467, -6.179], [-7.273, -3.427, -6.399], [-9.231, -2.224, -5.462], [-8.914, -0.053, -4.303], [-6.65, 0.914, -4.076]]",CCCCCCc1ccccc1,-0.1
mobley_5890803,"['C', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-4.536, 3.985, 4.414], [-3.408, 3.218, 3.749], [-3.083, 1.931, 4.493], [-2.016, 1.261, 3.814], [-1.614, 0.081, 4.372], [-2.082, -0.434, 5.378], [-0.49, -0.494, 3.542], [0.016, -1.813, 4.099], [-4.758, 4.908, 3.869], [-5.447, 3.377, 4.438], [-4.278, 4.249, 5.445], [-2.511, 3.847, 3.695], [-3.676, 2.986, 2.712], [-2.766, 2.142, 5.519], [-3.952, 1.265, 4.518], [-0.856, -0.648, 2.522], [0.332, 0.23, 3.523], [0.829, -2.214, 3.486], [0.39, -1.678, 5.119], [-0.784, -2.561, 4.125]]",CCCOC(=O)CC,-2.45
mobley_590519,"['C', 'C', 'S', 'S', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.279, 0.291, -0.136], [0.811, -0.66, 0.319], [0.241, -1.66, 1.715], [1.894, -2.821, 2.1], [2.79, -1.801, 3.295], [4.076, -2.483, 3.727], [0.05, 0.905, -0.981], [-1.187, -0.248, -0.429], [-0.547, 0.97, 0.681], [1.699, -0.099, 0.627], [1.098, -1.327, -0.499], [3.014, -0.83, 2.838], [2.148, -1.623, 4.165], [4.629, -1.875, 4.451], [3.879, -3.464, 4.173], [4.728, -2.639, 2.861]]",CCSSCC,-0.98
mobley_5917842,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.931, -1.016, -1.603], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.294, 0.08, 2.601], [-1.311, 0.666, 1.791], [1.769, -1.106, 4.037], [2.439, -0.11, -1.949], [2.465, -1.89, -1.99], [0.921, -1.039, -2.026], [3.765, -2.081, 0.092], [3.689, -2.116, 2.558], [-0.002, 0.0, 0.002], [-2.087, 1.075, 2.437], [-1.723, -0.096, 1.131], [-0.864, 1.464, 1.2], [0.965, -0.673, 4.363]]",Cc1ccc(c(c1)OC)O,-4.55
mobley_5935995,"['C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.778, 2.042, -1.264], [0.659, 1.901, -0.775], [1.737, 2.605, -1.638], [1.419, 4.112, -1.67], [1.728, 2.073, -3.08], [3.14, 2.415, -1.037], [-1.481, 1.521, -0.608], [-1.062, 3.099, -1.275], [-0.898, 1.659, -2.281], [0.891, 0.83, -0.708], [0.707, 2.288, 0.252], [2.155, 4.66, -2.27], [1.425, 4.54, -0.661], [0.431, 4.301, -2.104], [2.487, 2.563, -3.699], [1.919, 0.994, -3.105], [0.758, 2.249, -3.559], [3.902, 2.913, -1.647], [3.403, 1.352, -0.979], [3.205, 2.819, -0.021]]",CCC(C)(C)C,2.5
mobley_5948990,"['C', 'C', 'C', 'C', 'C', 'C', 'N', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.341, 0.103, 2.614], [1.781, -1.115, 4.098], [1.244, -2.091, 4.672], [2.303, -0.169, 4.734], [1.918, -1.02, -1.198], [3.761, -2.076, 0.084], [3.693, -2.119, 2.55], [0.004, -0.004, -0.011], [-1.041, 0.561, 2.07], [-0.351, 0.131, 3.612]]",c1ccc(c(c1)N)[N+](=O)[O-],-7.66
mobley_5952846,"['C', 'C', 'Cl', 'Cl', 'Cl', 'Cl']","[[0.202, 0.64, -0.029], [-0.202, -0.64, 0.029], [0.912, -1.972, 0.023], [-1.878, -1.088, 0.116], [-0.912, 1.972, -0.023], [1.878, 1.088, -0.116]]",C(=C(Cl)Cl)(Cl)Cl,1.33
mobley_5973402,"['C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.199, -1.077, 0.012], [-0.686, -1.817, -0.995], [-2.158, -1.637, -0.619], [-0.381, -1.324, -2.419], [1.065, -1.544, -2.847], [1.228, -1.052, -4.172], [1.258, -1.194, -0.241], [0.048, -1.458, 1.028], [-0.026, -0.005, 0.014], [-0.444, -2.885, -0.933], [-2.814, -2.157, -1.325], [-2.432, -0.576, -0.622], [-2.362, -2.021, 0.385], [-0.605, -0.251, -2.491], [-1.049, -1.81, -3.142], [1.754, -1.003, -2.19], [1.326, -2.606, -2.846], [2.155, -1.206, -4.415]]",CC(C)CCO,-3.24
mobley_5977084,"['C', 'C', 'C', 'C', 'C', 'N', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.885, -0.267, 3.651], [1.652, -0.623, 2.9], [1.388, -0.068, 1.652], [0.227, -0.42, 0.973], [-0.632, -1.322, 1.58], [-0.409, -1.882, 2.791], [0.73, -1.516, 3.421], [3.695, -0.955, 3.389], [3.202, 0.756, 3.421], [2.713, -0.316, 4.731], [2.081, 0.637, 1.202], [-0.0, -0.0, -0.0], [-1.551, -1.629, 1.092], [0.882, -1.981, 4.39]]",Cc1cccnc1,-3.22
mobley_6006813,"['C', 'C', 'C', 'C', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.474, 0.966, -0.204], [-1.073, 1.538, 1.071], [-1.79, 2.864, 0.806], [-2.398, 3.456, 2.069], [-3.065, 4.717, 1.746], [-4.269, 4.675, 1.422], [-2.392, 5.767, 1.794], [0.036, 0.018, -0.007], [-1.26, 0.78, -0.943], [0.248, 1.661, -0.645], [-1.778, 0.813, 1.494], [-0.274, 1.681, 1.806], [-1.085, 3.58, 0.365], [-2.589, 2.702, 0.073], [-1.638, 3.647, 2.833], [-3.147, 2.777, 2.488]]",CCCC[N+](=O)[O-],-1.45
mobley_6055410,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'C', 'O', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.268, 0.154, -0.187], [-1.006, -0.607, -1.093], [-2.042, -0.017, -1.817], [-2.339, 1.334, -1.635], [-1.6, 2.095, -0.729], [-0.564, 1.504, -0.005], [0.138, 2.249, 0.861], [-3.333, 1.901, -2.332], [1.737, -1.089, 4.131], [2.226, -1.956, 4.86], [1.066, -0.015, 4.628], [3.901, -2.236, 2.688], [1.933, -1.028, -1.199], [3.759, -2.075, 0.078], [-0.076, -0.036, 2.483], [-0.787, -1.661, -1.246], [-2.619, -0.608, -2.522], [-1.831, 3.146, -0.588], [1.019, -0.013, 5.608], [4.564, -2.581, 2.07]]",c1cc(c(cc1c2ccc(cc2F)F)C(=O)O)O,-6.61
mobley_6060301,"['C', 'C', 'C', 'C', 'C', 'C', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-2.31, -1.408, 1.883], [-1.104, -0.494, 1.731], [-1.266, 0.854, 2.437], [-0.05, 1.77, 2.28], [-0.265, 3.103, 3.005], [0.93, 4.042, 2.869], [0.729, 5.293, 3.548], [-2.151, -2.359, 1.364], [-2.524, -1.619, 2.935], [-3.198, -0.933, 1.454], [-0.898, -0.336, 0.666], [-0.228, -1.002, 2.151], [-2.162, 1.361, 2.06], [-1.436, 0.663, 3.504], [0.139, 1.959, 1.218], [0.839, 1.273, 2.686], [-1.167, 3.591, 2.615], [-0.437, 2.91, 4.071], [1.14, 4.262, 1.818], [1.82, 3.581, 3.308], [0.915, 5.351, 4.537], [0.219, 6.028, 3.084]]",CCCCCCN,-2.77
mobley_6081058,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-2.286, -0.681, -2.647], [-0.853, -0.273, -2.343], [-0.716, 0.275, -0.922], [0.73, 0.684, -0.624], [0.927, 1.241, 0.79], [2.346, 1.641, 1.08], [2.704, 2.888, 1.411], [4.123, 3.178, 1.689], [4.507, 4.301, 1.996], [-2.376, -1.072, -3.666], [-2.954, 0.181, -2.554], [-2.63, -1.453, -1.951], [-0.535, 0.486, -3.068], [-0.197, -1.141, -2.473], [-1.376, 1.142, -0.798], [-1.046, -0.49, -0.21], [1.397, -0.174, -0.781], [1.036, 1.456, -1.341], [0.613, 0.496, 1.531], [0.26, 2.103, 0.917], [3.095, 0.856, 1.029], [1.992, 3.701, 1.483], [4.822, 2.329, 1.604]]",CCCCC/C=C/C=O,-2.71
mobley_6082662,"['C', 'C', 'C', 'C', 'C', 'C', 'N', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.241, 0.137, -0.168], [3.934, -2.256, 2.736], [4.895, -2.765, 2.11], [3.876, -2.264, 3.989], [1.929, -1.026, -1.199], [3.756, -2.074, 0.071], [1.755, -1.089, 3.762], [-0.072, -0.04, 2.491], [-0.176, 0.188, -1.164], [-0.986, 0.585, 0.328]]",c1cc(ccc1N)N(=O)=O,-9.42
mobley_6091882,"['C', 'C', 'H', 'H', 'H', 'H']","[[0.284, 1.03, -0.184], [-0.64, 1.956, -0.447], [1.336, 1.29, -0.15], [0.0, 0.0, 0.0], [-1.692, 1.695, -0.481], [-0.356, 2.986, -0.632]]",C=C,2.33
mobley_6102880,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.883, -1.035, -0.113], [3.069, -0.991, 0.622], [3.027, -1.013, 2.016], [1.8, -1.079, 2.676], [0.615, -1.123, 1.942], [0.656, -1.101, 0.547], [1.759, -1.098, 4.036], [2.646, -1.933, 4.694], [3.352, -1.466, 5.803], [4.245, -2.307, 6.467], [4.433, -3.616, 6.021], [3.727, -4.083, 4.912], [2.834, -3.242, 4.249], [1.917, -1.019, -1.198], [4.024, -0.94, 0.107], [3.953, -0.977, 2.583], [-0.345, -1.172, 2.45], [-0.267, -1.135, -0.024], [3.209, -0.448, 6.155], [4.794, -1.944, 7.33], [5.127, -4.271, 6.539], [3.873, -5.102, 4.566], [2.287, -3.611, 3.386]]",c1ccc(cc1)Oc2ccccc2,-2.81
mobley_6115639,"['C', 'O', 'P', 'O', 'O', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.002, -0.285, -0.328], [1.08, -0.139, -1.736], [2.448, -0.583, -2.483], [2.815, -2.029, -2.308], [2.185, -0.134, -4.017], [3.202, -0.377, -4.975], [3.562, 0.461, -1.941], [3.402, 1.852, -2.16], [0.024, 0.056, 0.021], [1.794, 0.301, 0.145], [1.13, -1.34, -0.073], [2.873, -0.018, -5.953], [3.413, -1.448, -5.018], [4.105, 0.16, -4.676], [4.248, 2.389, -1.726], [2.468, 2.187, -1.703], [3.367, 2.039, -3.236]]",COP(=O)(OC)OC,-10.64
mobley_6175884,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.93, -1.014, -1.603], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [1.755, -1.101, 4.129], [0.83, -0.612, 4.783], [2.438, -0.108, -1.949], [2.463, -1.888, -1.992], [0.92, -1.036, -2.025], [3.765, -2.08, 0.092], [3.691, -2.118, 2.554], [-0.081, -0.035, 2.47], [-0.005, 0.002, 0.008], [2.604, -1.586, 4.659]]",Cc1ccc(cc1)C=O,-5.01
mobley_6190089,"['C', 'C', 'Cl', 'Cl', 'Cl', 'Cl', 'H', 'H']","[[-0.436, 0.014, 0.639], [0.421, 0.203, -0.617], [1.599, -1.115, -0.872], [-0.6, 0.369, -2.075], [-1.402, -1.488, 0.615], [0.57, 0.042, 2.116], [-1.145, 0.842, 0.739], [0.998, 1.13, -0.543]]",C(C(Cl)Cl)(Cl)Cl,-0.53
mobley_6195751,"['C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'C', 'O', 'Cl', 'O', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.587, 0.09, -2.081], [1.945, -1.026, -1.476], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.472, 0.268, -0.353], [-0.367, 0.117, 2.661], [-0.662, 1.306, 2.555], [1.766, -1.113, 4.408], [3.901, -2.239, 2.69], [4.999, -1.405, 3.05], [3.976, -2.191, -0.05], [2.568, -0.023, -3.167], [3.619, 0.153, -1.728], [2.053, 1.001, -1.802], [-0.966, -0.551, 3.312], [5.735, -2.0, 3.59], [4.636, -0.589, 3.674], [5.443, -1.004, 2.14], [3.86, -2.095, -1.008]]",COc1c(c(c(c(c1Cl)C=O)Cl)OC)O,-9.85
mobley_6198745,"['C', 'C', 'O', 'O', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'O', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.159, 2.123, 3.263], [0.966, 1.011, 2.276], [0.716, -0.146, 2.587], [1.111, 1.495, 1.01], [0.952, 0.538, -0.033], [1.144, 1.233, -1.374], [0.986, 0.257, -2.535], [1.953, -0.782, -2.428], [1.918, -1.728, -3.413], [1.143, -1.757, -4.359], [2.986, -2.752, -3.172], [2.467, 1.773, -1.406], [2.618, 2.914, -2.138], [1.74, 3.502, -2.755], [4.047, 3.363, -2.081], [2.213, 2.191, 3.543], [0.536, 1.949, 4.144], [0.858, 3.07, 2.805], [1.699, -0.249, 0.117], [-0.052, 0.111, 0.05], [0.455, 2.08, -1.472], [1.127, 0.753, -3.5], [-0.002, -0.215, -2.521], [2.591, -3.562, -2.554], [3.847, -2.283, -2.688], [3.311, -3.17, -4.129], [4.611, 2.911, -2.901], [4.483, 3.09, -1.117], [4.09, 4.451, -2.186]]",CC(=O)OCC(COC(=O)C)OC(=O)C,-12.33
mobley_6201330,"['C', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.127, -0.883, 0.736], [1.367, -0.65, 1.58], [1.275, -1.349, 2.928], [2.463, -1.09, 3.662], [2.535, -1.651, 4.901], [1.679, -2.347, 5.424], [3.819, -1.305, 5.562], [4.095, -1.782, 6.844], [5.301, -1.457, 7.465], [6.231, -0.655, 6.804], [5.956, -0.179, 5.522], [4.75, -0.504, 4.901], [7.409, -0.338, 7.409], [0.209, -0.374, -0.23], [-0.007, -1.953, 0.546], [-0.769, -0.513, 1.245], [1.517, 0.426, 1.733], [2.256, -1.003, 1.042], [0.421, -0.977, 3.503], [1.173, -2.432, 2.8], [3.377, -2.407, 7.369], [5.51, -1.832, 8.462], [6.677, 0.447, 5.002], [4.545, -0.127, 3.902], [7.453, -0.741, 8.29]]",CCCOC(=O)c1ccc(cc1)O,-8.95
mobley_6232400,"['C', 'C', 'C', 'C', 'N', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H']","[[1.652, -0.623, 2.9], [1.388, -0.068, 1.652], [0.227, -0.42, 0.973], [-0.632, -1.322, 1.58], [-0.409, -1.882, 2.791], [0.73, -1.516, 3.421], [-0.077, 0.141, -0.332], [0.66, 0.947, -0.909], [2.55, -0.362, 3.448], [2.092, 0.637, 1.219], [-1.554, -1.634, 1.099], [0.888, -1.975, 4.391], [-1.023, -0.181, -0.822]]",c1cc(cnc1)C=O,-7.42
mobley_6235784,"['C', 'C', 'C', 'H', 'C', 'Cl', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.73, 0.208, 1.797], [0.493, 0.491, 0.319], [-0.482, -0.49, -0.342], [-0.093, -1.511, -0.266], [-0.697, -0.146, -1.811], [-2.069, -0.479, 0.486], [1.433, 0.939, 2.21], [1.157, -0.787, 1.956], [-0.203, 0.279, 2.364], [1.455, 0.487, -0.208], [0.091, 1.508, 0.23], [-1.394, -0.848, -2.282], [-1.121, 0.859, -1.914], [0.243, -0.173, -2.373]]",CC[C@H](C)Cl,0.93
mobley_6239320,"['C', 'O', 'N', 'C', 'O', 'N', 'C', 'O', 'N', 'H', 'H', 'H']","[[-0.663, 1.163, 0.505], [-1.234, 2.164, 0.94], [-0.484, 0.008, 1.261], [0.15, -1.156, 0.831], [0.279, -2.15, 1.546], [0.625, -1.098, -0.477], [0.513, -0.008, -1.336], [0.954, -0.014, -2.486], [-0.141, 1.091, -0.784], [-0.847, 0.013, 2.21], [1.095, -1.924, -0.836], [-0.247, 1.911, -1.374]]",c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,-21.76
mobley_6248915,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[4.083, -1.033, 3.744], [3.462, -0.056, 2.759], [4.496, 0.465, 1.76], [3.864, 1.448, 0.771], [4.856, 2.003, -0.256], [4.283, 2.994, -1.274], [5.323, 3.513, -2.272], [4.73, 4.497, -3.276], [5.706, 4.983, -4.212], [3.327, -1.393, 4.449], [4.503, -1.9, 3.224], [4.883, -0.555, 4.319], [3.023, 0.782, 3.312], [2.646, -0.554, 2.223], [5.312, 0.96, 2.3], [4.93, -0.384, 1.22], [3.02, 0.971, 0.26], [3.445, 2.296, 1.328], [5.679, 2.488, 0.285], [5.303, 1.165, -0.804], [3.813, 3.837, -0.755], [3.479, 2.483, -1.818], [5.775, 2.667, -2.804], [6.127, 4.025, -1.732], [4.33, 5.37, -2.751], [3.916, 4.04, -3.847], [5.926, 4.43, -5.026], [6.3, 5.754, -3.948]]",CCCCCCCCN,-2.59
